"","DOW","stop_id","direction_id","firstArrival_mam","lastArrival_mam","trips","averageHeadway","Percentile90_hw","effectiveHeadway","span_min","span_max","freq_min","span_pass","freq_pass","stop_code","platform_code","stop_name","stop_desc","geometry"
"137","WD","798323",NA,528,1048.99015460305,10,57.8877949558941,60,58.5043546506271,420,1140,20,FALSE,FALSE,"","","Curtis - Clark Building","",c(268924.414776678, 929812.049929944)
"138","WD","798324",NA,429,429,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Destino's","",c(269133.046211069, 929920.654016083)
"139","WD","798325",NA,366,1081,24,31.0869565217391,55,48.3566433566434,420,1140,20,FALSE,FALSE,"","","Dock Square","",c(272364.900940965, 934596.332534343)
"140","WD","798326",NA,395,1105,78,9.22077922077922,27,20.056338028169,420,1140,20,FALSE,FALSE,"","","Dunkin' Donuts","",c(268985.525390921, 929569.054840488)
"141","WD","798327",NA,430,885,3,227.5,405.5,445.10989010989,420,1140,20,FALSE,FALSE,"","","Rogers St - Dunkin' Donuts","",c(269015.946393839, 929575.401392589)
"142","WD","798328",NA,870,870,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Thatcher Rd & Barn Ln at Vista Hotel","",c(270654.196441138, 930510.060393373)
"143","WD","798329",NA,422,425,2,3,3,3,420,1140,20,FALSE,TRUE,"","","East Gloucester Square","",c(269624.919882325, 928904.83936487)
"144","WD","798330",NA,426,426,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","East Main St & Haskell St","",c(269924.641284671, 929691.498046786)
"145","WD","798331",NA,420,1031,6,122.2,126.6,122.358428805237,420,1140,20,FALSE,FALSE,"","","East Main St & Rocky Neck Ave","",c(269375.020938198, 928444.336436186)
"146","WD","798332",NA,862,862,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","East Main St & Bass Ave","",c(269794.220048871, 929967.876040593)
"147","WD","798333",NA,431,431,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Eastern Ave & Harrison Ave","",c(269962.786215604, 930298.885259297)
"148","WD","798334",NA,867,867,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Eastern Ave & Hartz St","",c(270010.391149527, 930319.957468398)
"149","WD","798335",NA,433,433,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Eastern Ave & Webster St","",c(269744.737319289, 930180.175240649)
"150","WD","798336",NA,419,419,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Eastern Point Rd & Grapevine Rd","",c(269345.70011557, 928173.310314084)
"151","WD","798337",NA,430,896,3,233,417,460.038626609442,420,1140,20,FALSE,FALSE,"","","Essex Ave & Fernwood Lake Ave","",c(265835.766009043, 929748.317260041)
"152","WD","798338",NA,416,1010,9,74.25,123.9,109.239057239057,420,1140,20,FALSE,FALSE,"","","Essex Ave & Magnolia Ave","",c(264994.807218604, 929206.521671933)
"153","WD","798339",NA,415,1000,9,73.125,120.6,106.001709401709,420,1140,20,FALSE,FALSE,"","","Essex Ave & Concord St","",c(264702.38070496, 929976.214418014)
"154","WD","798340",NA,424,1007,7,97.1666666666667,127.5,112.005145797599,420,1140,20,FALSE,FALSE,"","","Essex Ave & Lawrence Mountain Rd","",c(263209.159957266, 930557.721539627)
"155","WD","798341",NA,431,1013,9,72.75,120,103.745704467354,420,1140,20,FALSE,FALSE,"","","Essex Ave & Edgewood Rd","",c(266540.67149791, 929565.210716293)
"156","WD","798342",NA,417,1001,7,97.3333333333333,128,112.27397260274,420,1140,20,FALSE,FALSE,"","","Essex Ave & Fernald St","",c(263474.458710577, 930448.667543921)
"157","WD","798343",NA,422,1005,7,97.1666666666667,127.5,112.005145797599,420,1140,20,FALSE,FALSE,"","","Essex Ave & Forest Ln","",c(262617.899502816, 930646.20882843)
"158","WD","798344",NA,425,1008,7,97.1666666666667,127.5,112.005145797599,420,1140,20,FALSE,FALSE,"","","Essex Ave & New Way Ln","",c(264430.003444943, 929952.800980519)
"159","WD","798345",NA,421,1004,7,97.1666666666667,127.5,112.005145797599,420,1140,20,FALSE,FALSE,"","","Essex Ave & Woodman St","",c(261879.826513424, 930889.237112857)
"160","WD","798346",NA,418,1002,7,97.3333333333333,128,112.27397260274,420,1140,20,FALSE,FALSE,"","","Essex Ave & Sumner St","",c(262669.907640294, 930635.743298736)
"161","WD","798347",NA,420,1003,12,53,120,112.005145797599,420,1140,20,FALSE,FALSE,"","","Essex Town Line","",c(261493.88565981, 931172.25503386)
"162","WD","798349",NA,427,427,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Gee Ave & Cherry St","",c(268079.405078578, 932465.914170349)
"163","WD","798350",NA,420,420,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Gloucester Ave & Maplewood Ave","",c(268137.960950728, 930591.640198398)
"164","WD","798351",NA,496,1036,10,60,60,60,420,1140,20,FALSE,FALSE,"","","Gloucester Crossing","",c(268765.87915506, 930680.944910538)
"165","WD","798352",NA,432,1027,24,25.8695652173913,60,56.7949579831933,420,1140,20,FALSE,FALSE,"","","Gloucester High School","",c(267673.949194127, 929545.184128766)
"166","WD","798353",NA,343,1110,26,30.68,49,39.1062251846873,420,1140,20,FALSE,FALSE,"","","Commuter Rail Station - Gloucester","",c(268297.816309157, 929888.902521451)
"167","WD","798354",NA,525,1005,5,120,120,120,420,1140,20,FALSE,FALSE,"","","Good Harbor Beach","",c(271208.971185068, 930583.671432016)
"168","WD","798355",NA,423,970,6,109.4,158,140.45521023766,420,1140,20,FALSE,FALSE,"","","Hammond Castle","",c(266232.302047607, 926438.283193685)
"169","WD","798356",NA,411,996,7,97.5,128.5,112.552136752137,420,1140,20,FALSE,FALSE,"","","Heights at Cape Ann","",c(266567.251108086, 929583.037804712)
"170","WD","798358",NA,378,963,7,97.5,120,108.931623931624,420,1140,20,FALSE,FALSE,"","","Lanesville Post Office","",c(268950.307881933, 936681.550842779)
"171","WD","798359",NA,877,877,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Langsford St & Andrews St","",c(269074.717613486, 936836.187872548)
"172","WD","798360",NA,412,412,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Langsford St & Norseman Ave","",c(269467.385912584, 936971.37050866)
"173","WD","798361",NA,411,411,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Langsford St & Rockwood Ln","",c(269743.360377521, 937093.09453957)
"174","WD","798362",NA,429,974.266128775788,7,90.877688129298,122.5,112.27785112525,420,1140,20,FALSE,FALSE,"","","Lexington Ave & Flume Rd","",c(264666.066214476, 925352.610815703)
"175","WD","798364",NA,486,1026,10,60,60,60,420,1140,20,FALSE,FALSE,"","","Lincoln Park","",c(267776.439425483, 929766.555129744)
"176","WD","798365",NA,408,881,2,473,473,473,420,1140,20,FALSE,FALSE,"","","Long Beach Dairy Maid","",c(271772.70341604, 930892.639942173)
"177","WD","798366",NA,415,876,2,461,461,461,420,1140,20,FALSE,FALSE,"","","Magnolia Ave & Carrie Ln","",c(264810.210062245, 928636.398687523)
"178","WD","798367",NA,411,872,2,461,461,461,420,1140,20,FALSE,FALSE,"","","Magnolia Ave & Westbrook Ln","",c(264082.754395773, 926897.93396417)
"179","WD","798368",NA,427,975,19,30.4444444444444,118,107.788321167883,420,1140,20,FALSE,FALSE,"","","Magnolia Square","",c(264472.361813241, 925482.441246179)
"180","WD","798369",NA,416,1106,44,16.046511627907,30.3904531853254,28.3582574721118,420,1140,20,FALSE,FALSE,"","","Main St & Pleasant St","",c(268794.221858293, 929486.898360733)
"181","WD","798370",NA,422,422,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Maplewood Ave & Cleveland St","",c(268316.922190953, 930136.753252569)
"182","WD","798372",NA,517,1046.26417878435,10,58.8071309760394,60,59.0007043042678,420,1140,20,FALSE,FALSE,"","","Sheedy Park","",c(268662.899001386, 929881.894680944)
"183","WD","798373",NA,424,424,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","McDonalds","",c(268442.55535043, 930012.81403029)
"184","WD","798374",NA,523,1047.76759626318,10,58.3075106959087,60,58.700533139882,420,1140,20,FALSE,FALSE,"","","McPherson Park","",c(268392.470110747, 929688.909836669)
"185","WD","798375",NA,507,1042.65423269757,10,59.5171369663971,60,59.5484767412726,420,1140,20,FALSE,FALSE,"","","Millpond Medical Building","",c(267434.506295648, 931172.434367304)
"186","WD","798376",NA,517,997,6,96,120,116.266666666667,420,1140,20,FALSE,FALSE,"","","Niles Beach","",c(269452.826021703, 927720.817715765)
"187","WD","798380",NA,372,957,8,83.5714285714286,120,97.4991452991453,420,1140,20,FALSE,FALSE,"","","Pigeon Cove Post Office","",c(271758.767847069, 936582.615655022)
"188","WD","798381",NA,419,1044.73090790705,11,62.5730907907046,63.2,64.1665769696644,420,1140,20,FALSE,FALSE,"","","Poplar Park","",c(268111.888321376, 930771.15179848)
"189","WD","798382",NA,524,1048.2738652556,10,58.2526516950667,60,58.6719597965741,420,1140,20,FALSE,FALSE,"","","Post Office - City Hall","",c(268652.439783571, 929614.947525227)
"190","WD","798386",NA,435.323532756128,981,6,109.135293448774,158,140.789391186257,420,1140,20,FALSE,FALSE,"","","Ravenswood Park","",c(266560.941647282, 927417.844667197)
"191","WD","798387",NA,365,1133,49,16,47,40.75,420,1140,20,FALSE,FALSE,"","","Rockport Market","",c(272288.159118224, 934415.332700685)
"192","WD","798388",NA,331,1131,16,53.3333333333333,117,90.73,420,1140,20,FALSE,FALSE,"","","Train Station - Rockport","",c(271657.900708552, 934335.538111647)
"193","WD","798389",NA,427,427,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Sayward St & Bass Ave","",c(270121.169728745, 929884.183495162)
"194","WD","798390",NA,426,1050,11,62.4,64.4,66.0512820512821,420,1140,20,FALSE,FALSE,"","","Senior Center - Dunkin' Donuts","",c(268981.147663871, 929557.836078666)
"195","WD","798393",NA,884,884,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","South St & Eden Rd","",c(273915.085625122, 933424.349898217)
"196","WD","798394",NA,885,885,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","South St & Jerdens Ln","",c(273189.859579184, 934177.700287897)
"197","WD","798395",NA,422,983,11,56.1,114.5,109.96256684492,420,1140,20,FALSE,FALSE,"","","Western Ave & Stage Fort Park","",c(267437.417392921, 928976.045814742)
"198","WD","798398",NA,871,871,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Thatcher Rd & Marina Dr","",c(270588.353686514, 930343.693917637)
"199","WD","798399",NA,409,409,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Thatcher Rd & Witham St","",c(271429.069905169, 930688.784397567)
"200","WD","798400",NA,366,1081.2070992178,17,44.7004437011125,60.0000000000001,60.2108903736149,420,1140,20,FALSE,FALSE,"","","Toad Hall Bookstore","",c(272203.68921327, 934564.923611441)
"201","WD","798401",NA,418,418,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Washington St & Colburn St","",c(268309.522113386, 935616.260622197)
"202","WD","798402",NA,419,419,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Washington St & Dennison St","",c(267870.178476742, 933734.743798205)
"203","WD","798404",NA,423,423,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Washington St & Hodgkins St","",c(267463.04769243, 931696.287283272)
"204","WD","798405",NA,418,860,4,147.333333333333,348.8,426.289592760181,420,1140,20,FALSE,FALSE,"","","Washington St & Poplar St","",c(267535.349412607, 930609.926581261)
"205","WD","798407",NA,420,420,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Washington St & Revere St","",c(268020.320860837, 934958.136580765)
"206","WD","798408",NA,426,426,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Washington St & Stanwood St","",c(267894.426365352, 932592.792244978)
"207","WD","798409",NA,424,424,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Washington St & Wheeler St","",c(267272.265268403, 931194.001417498)
"208","WD","798410",NA,410,879,3,234.5,420.5,465.017057569296,420,1140,20,FALSE,FALSE,"","","Washington St & Woodbury St","",c(270077.148145104, 937248.206647176)
"209","WD","798414",NA,413,1011,15,42.7142857142857,107,87.1538461538462,420,1140,20,FALSE,FALSE,"","","Train Station - West Gloucester","",c(265227.336066823, 929306.96092827)
"210","WD","798415",NA,453.087970353917,993.087970353917,5,135,162,140,420,1140,20,FALSE,FALSE,"","","Western Ave & Centennial Ave","",c(267890.213158359, 929175.929405418)
"211","WD","798416",NA,861,861,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Western Ave & Hesperus Ave","",c(266510.429856617, 927360.076213498)
"212","WD","798417",NA,409,979,9,71.25,121.5,108.561403508772,420,1140,20,FALSE,FALSE,"","","Western Ave & Magnolia Ave","",c(264289.515600244, 926373.97245043)
"213","WD","798421",NA,425,425,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Willow Rest","",c(267995.442365266, 932714.806369544)
"214","WD","801975",NA,877,877,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Atlantic St & Beach Rds","",c(270749.306486596, 929893.280918698)
"215","WD","801976",NA,874,874,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Atlantic St & Grapevine Rds","",c(270545.716831511, 927761.229635109)
"216","WD","801977",NA,875,875,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Atlantic St & High Popples Rds","",c(270893.381608107, 928092.266804918)
"217","WD","801978",NA,429,429,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Thatcher Rd & Barn Ln at Vista Hotel","",c(270661.781946563, 930499.838940065)
"218","WD","801979",NA,865,865,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","East Gloucester Square","",c(269619.456956054, 928912.028053394)
"219","WD","801980",NA,866,866,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Eastern Ave & Webster St","",c(269755.490309988, 930172.272845984)
"220","WD","801981",NA,868,868,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Eastern Point Rd & Grapevine Rd","",c(269334.422773867, 928167.608588452)
"221","WD","801982",NA,428,878,2,450,450,450,420,1140,20,FALSE,FALSE,"","","Thatcher Rd & Marina Dr","",c(270603.512481287, 930357.004358411)
"222","WD","801983",NA,880,880,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Thatcher Rd & Witham St","",c(271428.553099194, 930674.635108138)
"223","WD","801985",NA,531,1011,6,96,120,116.266666666667,420,1140,20,FALSE,FALSE,"","","Cape Hedge Inn","",c(273755.24084458, 932653.939047135)
"224","WD","801986",NA,458,1090,32,20.3870967741935,32,25.6867088607595,420,1140,20,FALSE,FALSE,"","","Stop & Shop - CVS","",c(270351.003416207, 930133.524244111)
"225","WD","801990",NA,460,1087,22,29.8571428571429,33,30.1578947368421,420,1140,20,FALSE,FALSE,"","","Shaw's Supermarket","",c(270532.916387927, 930616.009877154)
"226","WD","802493",NA,421,421,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Maplewood Ave & Grove St","",c(268191.776618205, 930446.336986226)
"227","WD","802495",NA,428,428,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Prospect St & Warner St","",c(269004.189806319, 929875.546215697)
"228","WD","802496",NA,427,427,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Prospect St & Pleasant St","",c(268706.698340906, 929753.131077553)
"229","WD","802509",NA,453,1113,9,82.5,120,104.072727272727,420,1140,20,FALSE,FALSE,"","","Addison Gilbert Hospital","",c(267282.4930311, 930924.877091473)
"230","WD","802510",NA,459,1119,9,82.5,120,103.139393939394,420,1140,20,FALSE,FALSE,"","","Annisquam Village Church","",c(267968.885606864, 934886.749241509)
"231","WD","802511",NA,872,872,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Annisquam Wooden Bridge","",c(267723.264646259, 934104.574807072)
"232","WD","802512",NA,870,874,2,4,4,4,420,1140,20,FALSE,TRUE,"","","Bay View Fire Station","",c(268218.844834198, 935271.403462609)
"233","WD","802513",NA,864,864,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Cherry St & Reynard St","",c(268092.565161091, 931519.120856474)
"234","WD","802514",NA,867,867,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Cherry St & Cherry Hill Rd","",c(268061.928104099, 932250.817761939)
"235","WD","802515",NA,866,866,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Cherry St & Finch Ln","",c(268185.971514357, 932018.336356469)
"236","WD","802517",NA,462,1122,9,82.5,120,103.281818181818,420,1140,20,FALSE,FALSE,"","","Lanesville Post Office","",c(268953.799920323, 936673.144531989)
"237","WD","802518",NA,468,1128,8,94.2857142857143,120,103.830303030303,420,1140,20,FALSE,FALSE,"","","Pigeon Cove Post Office","",c(271770.85180483, 936583.284050211)
"238","WD","802519",NA,868,868,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Stanwood St & Gee Ave","",c(268047.082309741, 932512.190945778)
"239","WD","802520",NA,866,870,2,4,4,4,420,1140,20,FALSE,TRUE,"","","Washington St & Dennison St","",c(267884.654147043, 933750.004837997)
"240","WD","802522",NA,862,862,2,0,0,NA,420,1140,20,FALSE,NA,"","","Washington St & Wheeler St","",c(267291.21334153, 931210.728234249)
"241","WD","802523",NA,865,869,2,4,4,4,420,1140,20,FALSE,TRUE,"","","Willow Rest","",c(268009.875003945, 932743.375816025)
"242","WD","802541",NA,862,862,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Castle Hill Rd","",c(266302.856196301, 926650.818501087)
"243","WD","802543",NA,864,864,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Hesperus Ave & Newton Rd","",c(265188.40303961, 925603.668917991)
"244","WD","802544",NA,865,865,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Norman & Lexington Ave","",c(264691.213610173, 925512.042804127)
"245","WD","802547",NA,433,433,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Western Ave & Ryan Rd","",c(264573.162492667, 926732.375419668)
"246","WD","807627",NA,869,869,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Eastern Ave & Barn Ln","",c(270478.304011274, 930689.553353388)
"247","WD","807762",NA,515,995,6,96,120,116.266666666667,420,1140,20,FALSE,FALSE,"","","East Main St & Rocky Neck Ave","",c(269367.169082484, 928450.768446316)
"248","WD","807764",NA,414,1026,6,122.4,127.2,122.588235294118,420,1140,20,FALSE,FALSE,"","","Atlantic St & Moorland Rds","",c(271048.750904444, 929209.437217232)
"249","WD","807765",NA,418,1029,6,122.2,126.6,122.358428805237,420,1140,20,FALSE,FALSE,"","","Niles Beach","",c(269456.451605115, 927732.364739022)
"250","WD","807773",NA,545,1025,5,120,120,120,420,1140,20,FALSE,FALSE,"","","Good Harbor Beach Footbridge","",c(270883.346248029, 930032.535572256)
"251","WD","807775",NA,423,423,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Rocky Neck","",c(269257.134981774, 928533.651181174)
"252","WD","807832",NA,401,975,11,57.4,123,121.595818815331,420,1140,20,FALSE,FALSE,"","","Bridge St - Variety Store","",c(248508.552040616, 923127.224802021)
"253","WD","807834",NA,430,985,10,61.6666666666667,65,62.9279279279279,420,1140,20,FALSE,FALSE,"","","Beverly City Hall","",c(251012.373789002, 922098.103569225)
"254","WD","807835",NA,602,602,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Cabot St & Elliot St","",c(251037.049731243, 922726.790370599)
"255","WD","807836",NA,487.165689001497,988,5,125.208577749626,136.8,126.161995771659,420,1140,20,FALSE,FALSE,"","","Cabot St & Rantoul St St","",c(250972.692457019, 923187.759741216)
"256","WD","807838",NA,495,1010,10,57.2222222222222,99,83.5436893203884,420,1140,20,FALSE,FALSE,"","","Beverly Hospital","",c(251336.483751084, 923913.938115473)
"257","WD","807841",NA,372,1039,14,51.3076923076923,65,58.472263868066,420,1140,20,FALSE,FALSE,"","","Commuter Rail Station - Beverly","",c(250492.25420874, 922034.065321744)
"258","WD","807842",NA,473.103999172434,981.551999586217,5,127.112000103446,140.182400537918,128.308921283444,420,1140,20,FALSE,FALSE,"","","Rantoul St & Edwards St","",c(250510.960704182, 921722.302781056)
"259","WD","807843",NA,477.255797632558,983.627898816279,5,126.59302529593,138.537210118372,127.623387462944,420,1140,20,FALSE,FALSE,"","","Cabot St & Highland Ave","",c(250876.384492537, 921795.162535735)
"260","WD","807846",NA,510,870,4,120,120,120,420,1140,20,FALSE,FALSE,"","","Balch St Apartments","",c(250188.483611134, 923849.290618681)
"261","WD","807847",NA,523.058309791615,523.058309791615,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Essex St - Kelleher Apartments","",c(252170.586018188, 924028.521187031)
"262","WD","807848",NA,525,1015,5,122.5,127,122.65306122449,420,1140,20,FALSE,FALSE,"","","Turtle Creek Apartments","",c(252914.894931918, 924670.329702647)
"263","WD","807849",NA,523.398032474738,1013.12309633254,5,122.431265964452,128.123096332545,122.64476584127,420,1140,20,FALSE,FALSE,"","","YMCA","",c(252391.930793524, 924174.276835631)
"264","WD","807850",NA,530,890,4,120,120,120,420,1140,20,FALSE,FALSE,"","","Cedar St Apartments","",c(251646.032131747, 922982.31869152)
"265","WD","807851",NA,492.82840820607,1002,6,101.834318358786,130.2,121.996491257387,420,1140,20,FALSE,FALSE,"","","Council on Aging","",c(251398.438789973, 923572.392517658)
"266","WD","807852",NA,456,456,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Gloucester Crossing","",c(250905.528036381, 923181.855892815)
"267","WD","807853",NA,460,460,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Rantoul St & Elliott St","",c(250795.806426025, 922888.883018656)
"268","WD","807854",NA,511.195528312456,919.996620583974,7,68.1335153785863,102.578831412168,82.4684161549002,420,1140,20,FALSE,FALSE,"","","Cummings Center","",c(250348.208107401, 923170.735702581)
"269","WD","807855",NA,545,935,5,97.5,120,113.076923076923,420,1140,20,FALSE,FALSE,"","","Stop & Shop","",c(250431.909732394, 922896.823403619)
"270","WD","807857",NA,490,990,5,125,134,125.6,420,1140,20,FALSE,FALSE,"","","Garden City Apartments","",c(250828.543135446, 923412.126508321)
"271","WD","807864",NA,515,1007,5,123,128.4,123.219512195122,420,1140,20,FALSE,FALSE,"","","North Beverly Plaza - Shaw's","",c(250185.394023666, 925324.982776203)
"272","WD","807884",NA,421,421,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Cabot St & Edwards St","",c(250695.886184032, 921609.088926333)
"273","WD","807887",NA,433,433,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Elliott St & Cabot St","",c(251003.550765129, 922758.015696262)
"274","WD","807888",NA,435,435,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Rantoul St & Broadway","",c(250582.538044225, 922118.196926367)
"275","WD","807891",NA,452,452,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Elliott St & Beckford St","",c(250536.905496761, 922948.679290048)
"276","WD","807892",NA,455,455,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Herrick St & Sohier Rd","",c(250939.165719241, 923790.775995393)
"277","WD","807893",NA,465,465,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Elliott St & Bridge St","",c(248564.721783245, 923168.011188576)
"278","WD","807895",NA,427,427,1,NA,NA,NA,420,1140,20,FALSE,NA,"","","Pleasant St & Cabot St","",c(250814.982722568, 921711.803174766)
"279","WD","815374",NA,538,1018,5,120,120,120,420,1140,20,FALSE,FALSE,"","","Good Harbor Beach","",c(271216.633538671, 930592.170053234)
